Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180724170127-12931-R07-C03	48	15224	317.167	1.452	255	255	80877.500
20180724170127-12932-R07-C03	44	17584	399.636	1.677	255	255	101907.273
20180724170127-12933-R07-C03	61	25662	420.689	2.447	255	255	107275.574
20180724170127-12934-R07-C03	66	24844	376.424	2.369	255	255	95988.182
20180724170127-12935-R07-C03	78	30324	388.769	2.892	255	255	99136.154
20180724170127-12936-R07-C03	66	26672	404.121	2.544	255	255	103050.909
20180724170127-12937-R07-C03	50	14763	295.260	1.408	255	255	75291.300
20180724170127-12938-R07-C03	56	21178	378.179	2.020	255	255	96435.536
20180725093217-3150-R07-C03	55	19182	348.764	1.829	255	255	88934.727
20180725093217-3151-R07-C03	49	15089	307.939	1.439	255	255	78524.388
20180725093217-3152-R07-C03	42	15417	367.071	1.470	255	255	93603.214
20180725093217-3153-R07-C03	52	20879	401.519	1.991	255	255	102387.404
20180725093217-3154-R07-C03	55	18528	336.873	1.767	255	255	85902.545
20180725093217-3155-R07-C03	79	26821	339.506	2.558	255	255	86574.114
20180725093217-3156-R07-C03	64	20731	323.922	1.977	255	255	82600.078
20180725093217-3157-R07-C03	44	11414	259.409	1.089	255	255	66149.318
20180725093217-3158-R07-C03	61	16947	277.820	1.616	255	255	70844.016
20180725162820-12930-R07-C03	59	20389	345.576	1.944	255	255	88121.949
20180725162820-12931-R07-C03	50	16582	331.640	1.581	255	255	84568.200
20180725162820-12932-R07-C03	42	14579	347.119	1.390	255	255	88515.357
20180725162820-12933-R07-C03	51	17142	336.118	1.635	255	255	85710.000
20180725162820-12934-R07-C03	58	20233	348.845	1.930	255	255	88955.431
20180725162820-12935-R07-C03	68	23039	338.809	2.197	255	255	86396.250
20180725162820-12936-R07-C03	55	21230	386.000	2.025	255	255	98430.000
20180725162820-12937-R07-C03	49	14426	294.408	1.376	255	255	75074.082
20180725162820-12938-R07-C03	51	16168	317.020	1.542	255	255	80840.000
20180726093120-3150-R07-C03	40	13695	342.375	1.306	255	255	87305.625
20180726093120-3151-R07-C03	41	11847	288.951	1.130	255	255	73682.561
20180726093120-3152-R07-C03	33	12225	370.455	1.166	255	255	94465.909
20180726093120-3153-R07-C03	43	14774	343.581	1.409	255	255	87613.256
20180726093120-3154-R07-C03	45	13283	295.178	1.267	255	255	75270.333
20180726093120-3155-R07-C03	55	18500	336.364	1.764	255	255	85772.727
20180726093120-3156-R07-C03	51	17330	339.804	1.653	255	255	86650.000
20180726093120-3157-R07-C03	37	10145	274.189	0.968	255	255	69918.243
20180726093120-3158-R07-C03	44	13987	317.886	1.334	255	255	81061.023
20180726103846-9150-R07-C03	14	6701	478.643	0.639	255	255	122053.929
20180726103846-9151-R07-C03	10	3578	357.800	0.341	255	255	91239.000
20180726103846-9152-R07-C03	8	3523	440.375	0.336	255	255	112295.625
20180726103846-9153-R07-C03	13	6056	465.846	0.578	255	255	118790.769
20180726103846-9154-R07-C03	9	4026	447.333	0.384	255	255	114070.000
20180726103846-9155-R07-C03	13	6159	473.769	0.587	255	255	120811.154
20180726103846-9156-R07-C03	11	5025	456.818	0.479	255	255	116488.636
20180726103846-9157-R07-C03	16	5830	364.375	0.556	255	255	92915.625
20180726103846-9158-R07-C03	8	3505	438.125	0.334	255	255	111721.875
20180726173820-5850-R07-C03	24	8367	348.625	0.798	255	255	88899.375
20180726173820-5851-R07-C03	20	6687	334.350	0.638	255	255	85259.250
20180726173820-5852-R07-C03	28	8483	302.964	0.809	255	255	77255.893
20180726173820-5853-R07-C03	20	8125	406.250	0.775	255	255	103593.750
20180726173820-5854-R07-C03	30	8846	294.867	0.844	255	255	75191.000
20180726173820-5855-R07-C03	39	13842	354.923	1.320	255	255	90505.385
20180726173820-5856-R07-C03	35	10717	306.200	1.022	255	255	78081.000
20180726173820-5857-R07-C03	44	12291	279.341	1.172	255	255	71231.932
20180726173820-5858-R07-C03	35	10302	294.343	0.982	255	255	75057.429
20180727121521-15630-R07-C03	26	8232	316.615	0.785	255	255	80736.923
20180727121521-15631-R07-C03	18	5258	292.111	0.501	255	255	74488.333
20180727121521-15632-R07-C03	22	6652	302.364	0.634	255	255	77102.727
20180727121521-15633-R07-C03	20	6501	325.050	0.620	255	255	82887.750
20180727121521-15634-R07-C03	19	5827	306.684	0.556	255	255	78204.474
20180727121521-15635-R07-C03	30	9435	314.500	0.900	255	255	80197.500
20180727121521-15636-R07-C03	23	6390	277.826	0.609	255	255	70845.652
20180727121521-15637-R07-C03	29	8103	279.414	0.773	255	255	71250.517
20180727121521-15638-R07-C03	15	4234	282.267	0.404	255	255	71978.000
20180727173536-150-R07-C03	17	5992	352.471	0.571	255	255	89880.000
20180727173536-151-R07-C03	18	5853	325.167	0.558	255	255	82917.500
20180727173536-152-R07-C03	22	6354	288.818	0.606	255	255	73648.636
20180727173536-153-R07-C03	16	5680	355.000	0.542	255	255	90525.000
20180727173536-154-R07-C03	19	6525	343.421	0.622	255	255	87572.368
20180727173536-155-R07-C03	24	9186	382.750	0.876	255	255	97601.250
20180727173536-156-R07-C03	26	7741	297.731	0.738	255	255	75921.346
20180727173536-157-R07-C03	21	6345	302.143	0.605	255	255	77046.429
20180727173536-158-R07-C03	11	3536	321.455	0.337	255	255	81970.909
20180728165149-17490-R07-C03	15	3915	261.000	0.373	255	255	66555.000
20180728165149-17491-R07-C03	15	4386	292.400	0.418	255	255	74562.000
20180728165149-17492-R07-C03	11	4003	363.909	0.382	255	255	92796.818
20180728165149-17493-R07-C03	8	3312	414.000	0.316	255	255	105570.000
20180728165149-17494-R07-C03	14	3974	283.857	0.379	255	255	72383.571
20180728165149-17495-R07-C03	23	6345	275.870	0.605	255	255	70346.739
20180728165149-17496-R07-C03	14	2991	213.643	0.285	255	255	54478.929
20180728165149-17497-R07-C03	14	3518	251.286	0.336	255	255	64077.857
20180728165149-17498-R07-C03	6	1864	310.667	0.178	255	255	79220.000
20180729131702-3150-R07-C03	12	4409	367.417	0.420	254.966	255	93670.000
20180729131702-3151-R07-C03	15	5058	337.200	0.482	255	255	85986.000
20180729131702-3152-R07-C03	9	2107	234.111	0.201	255	255	59698.333
20180729131702-3153-R07-C03	9	3855	428.333	0.368	255	255	109225.000
20180729131702-3154-R07-C03	7	2311	330.143	0.220	255	255	84186.429
20180729131702-3155-R07-C03	10	3768	376.800	0.359	255	255	96084.000
20180729131702-3156-R07-C03	10	2406	240.600	0.229	255	255	61353.000
20180729131702-3157-R07-C03	6	1685	280.833	0.161	255	255	71612.500
20180729131702-3158-R07-C03	5	1591	318.200	0.152	255	255	81141.000
20180723111937-7205-R07-C04	59	34644	587.186	3.304	255	255	149732.542
20180723111937-7206-R07-C04	51	28329	555.471	2.702	255	255	141645.000
20180723111937-7207-R07-C04	53	28243	532.887	2.693	255	255	135886.132
20180723111937-7208-R07-C04	43	22099	513.930	2.108	255	255	131052.209
20180723111937-7209-R07-C04	51	30719	602.333	2.930	255	255	153595.000
20180723111937-7210-R07-C04	58	30867	532.190	2.944	255	255	135708.362
20180723111937-7211-R07-C04	61	33384	547.279	3.184	255	255	139556.066
20180723111937-7212-R07-C04	61	33840	554.754	3.227	255	255	141462.295
20180723111937-7213-R07-C04	48	27632	575.667	2.635	255	255	146795.000
20180723170240-1925-R07-C04	57	31146	546.421	2.970	255	255	139337.368
20180723170240-1926-R07-C04	61	33026	541.410	3.150	255	255	138059.508
20180723170240-1927-R07-C04	53	29459	555.830	2.809	255	255	141736.698
20180723170240-1928-R07-C04	42	21214	505.095	2.023	255	255	128799.286
20180723170240-1929-R07-C04	59	31765	538.390	3.029	255	255	137289.407
20180723170240-1930-R07-C04	66	32870	498.030	3.135	255	255	126997.727
20180723170240-1931-R07-C04	63	33307	528.683	3.176	255	255	134814.048
20180723170240-1932-R07-C04	70	35242	503.457	3.361	255	255	128381.571
20180723170240-1933-R07-C04	54	28005	518.611	2.671	255	255	132245.833
20180724111727-7205-R07-C04	101	49882	493.881	4.757	255	255	125939.703
20180724111727-7206-R07-C04	102	47737	468.010	4.553	255	255	119342.500
20180724111727-7207-R07-C04	83	41836	504.048	3.990	255	255	128532.289
20180724111727-7208-R07-C04	70	33149	473.557	3.161	255	255	120757.071
20180724111727-7209-R07-C04	81	43156	532.790	4.116	255	255	135861.481
20180724111727-7210-R07-C04	108	52392	485.111	4.996	255	255	123703.333
20180724111727-7211-R07-C04	95	46541	489.905	4.438	254.996	255	124923.158
20180724111727-7212-R07-C04	113	55585	491.903	5.301	255	255	125435.177
20180724111727-7213-R07-C04	85	44441	522.835	4.238	255	255	133323.000
20180724170127-13205-R07-C04	108	57648	533.778	5.498	255	255	136113.333
20180724170127-13206-R07-C04	105	51445	489.952	4.906	255	255	124937.857
20180724170127-13207-R07-C04	88	44557	506.330	4.249	255	255	129114.034
20180724170127-13208-R07-C04	80	38549	481.862	3.676	255	255	122874.938
20180724170127-13209-R07-C04	89	46468	522.112	4.432	255	255	133138.652
20180724170127-13210-R07-C04	112	54796	489.250	5.226	255	255	124758.750
20180724170127-13211-R07-C04	102	53783	527.284	5.129	255	255	134457.500
20180724170127-13212-R07-C04	122	59566	488.246	5.681	255	255	124502.705
20180724170127-13213-R07-C04	82	44118	538.024	4.207	255	255	137196.220
20180725093217-3425-R07-C04	127	66963	527.268	6.386	255	255	134453.268
20180725093217-3426-R07-C04	124	64064	516.645	6.110	255	255	131744.516
20180725093217-3427-R07-C04	107	55984	523.215	5.339	255	255	133419.813
20180725093217-3428-R07-C04	93	46459	499.559	4.431	255	255	127387.581
20180725093217-3429-R07-C04	119	66420	558.151	6.334	255	255	142328.571
20180725093217-3430-R07-C04	133	68132	512.271	6.498	255	255	130629.023
20180725093217-3431-R07-C04	130	67236	517.200	6.412	255	255	131886.000
20180725093217-3432-R07-C04	139	77896	560.403	7.429	255	255	142902.734
20180725093217-3433-R07-C04	116	63725	549.353	6.077	255	255	140085.129
20180725162820-13205-R07-C04	161	88239	548.068	8.415	255	255	139757.422
20180725162820-13206-R07-C04	143	74393	520.231	7.095	255	255	132658.846
20180725162820-13207-R07-C04	112	63284	565.036	6.035	255	255	144084.107
20180725162820-13208-R07-C04	89	44907	504.573	4.283	255	255	128666.124
20180725162820-13209-R07-C04	132	75615	572.841	7.211	255	255	146074.432
20180725162820-13210-R07-C04	152	80675	530.757	7.694	255	255	135342.928
20180725162820-13211-R07-C04	127	71979	566.764	6.864	255	255	144524.764
20180725162820-13212-R07-C04	143	78544	549.259	7.491	255	255	140060.979
20180725162820-13213-R07-C04	114	68540	601.228	6.536	255	255	153313.158
20180726093120-3425-R07-C04	185	109143	589.962	10.409	255	255	150440.351
20180726093120-3426-R07-C04	150	79488	529.920	7.581	255	255	135129.600
20180726093120-3427-R07-C04	147	87367	594.333	8.332	255	255	151555.000
20180726093120-3428-R07-C04	105	58441	556.581	5.573	255	255	141928.143
20180726093120-3429-R07-C04	177	103187	582.977	9.841	255	255	148659.237
20180726093120-3430-R07-C04	160	89575	559.844	8.543	255	255	142760.156
20180726093120-3431-R07-C04	163	98736	605.742	9.416	255	255	154464.294
20180726093120-3432-R07-C04	199	108909	547.281	10.386	255	255	139556.759
20180726093120-3433-R07-C04	145	85125	587.069	8.118	255	255	149702.586
20180726103846-9425-R07-C04	197	113271	574.980	10.802	255	255	146619.822
20180726103846-9426-R07-C04	165	86787	525.982	8.277	255	255	134125.364
20180726103846-9427-R07-C04	156	88755	568.942	8.464	255	255	145080.288
20180726103846-9428-R07-C04	98	57474	586.469	5.481	255	255	149549.694
20180726103846-9429-R07-C04	180	104149	578.606	9.932	255	255	147544.417
20180726103846-9430-R07-C04	166	97322	586.277	9.281	255	255	149500.663
20180726103846-9431-R07-C04	161	97895	608.043	9.336	255	255	155051.087
20180726103846-9432-R07-C04	204	116249	569.848	11.086	255	255	145311.250
20180726103846-9433-R07-C04	147	84135	572.347	8.024	255	255	145948.469
20180726173820-6125-R07-C04	207	127543	616.150	12.163	255	255	157118.188
20180726173820-6126-R07-C04	169	91053	538.775	8.683	255	255	137387.663
20180726173820-6127-R07-C04	142	86716	610.676	8.270	255	255	155722.394
20180726173820-6128-R07-C04	113	68609	607.159	6.543	255	255	154825.619
20180726173820-6129-R07-C04	182	110285	605.962	10.518	255	255	154520.192
20180726173820-6130-R07-C04	183	105871	578.530	10.097	254.997	255	147523.770
20180726173820-6131-R07-C04	164	108013	658.616	10.301	254.998	255	167945.488
20180726173820-6132-R07-C04	209	124333	594.895	11.857	255	255	151698.158
20180726173820-6133-R07-C04	150	96942	646.280	9.245	255	255	164801.400
20180727121521-15905-R07-C04	256	144508	564.484	13.781	255	255	143943.516
20180727121521-15906-R07-C04	220	119931	545.141	11.438	255	255	139010.932
20180727121521-15907-R07-C04	191	104373	546.455	9.954	255	255	139346.152
20180727121521-15908-R07-C04	156	85064	545.282	8.112	255	255	139046.923
20180727121521-15909-R07-C04	252	147740	586.270	14.090	255	255	149498.810
20180727121521-15910-R07-C04	294	161698	549.993	15.421	255	255	140248.265
20180727121521-15911-R07-C04	271	153324	565.771	14.622	255	255	144271.661
20180727121521-15912-R07-C04	316	177058	560.310	16.886	255	255	142879.082
20180727121521-15913-R07-C04	233	135950	583.476	12.965	255	255	148786.481
20180727173536-425-R07-C04	315	176870	561.492	16.868	255	255	143180.476
20180727173536-426-R07-C04	230	125895	547.370	12.006	255	255	139579.239
20180727173536-427-R07-C04	205	115848	565.112	11.048	255	255	144103.610
20180727173536-428-R07-C04	177	95822	541.367	9.138	255	255	138048.644
20180727173536-429-R07-C04	284	161923	570.151	15.442	255	255	145388.609
20180727173536-430-R07-C04	307	170236	554.515	16.235	255	255	141401.238
20180727173536-431-R07-C04	301	175071	581.631	16.696	255	255	148315.963
20180727173536-432-R07-C04	348	189985	545.934	18.118	255	255	139213.147
20180727173536-433-R07-C04	265	150413	567.596	14.345	255	255	144737.038
20180728165149-17765-R07-C04	357	214876	601.894	20.492	255	255	153482.857
20180728165149-17766-R07-C04	317	180006	567.842	17.167	255	255	144799.779
20180728165149-17767-R07-C04	280	164998	589.279	15.735	255	255	150266.036
20180728165149-17768-R07-C04	246	135059	549.020	12.880	255	255	140000.183
20180728165149-17769-R07-C04	438	241271	550.847	23.009	255	255	140465.993
20180728165149-17770-R07-C04	431	239556	555.814	22.846	255	255	141732.668
20180728165149-17771-R07-C04	386	220514	571.280	21.030	255	255	145676.347
20180728165149-17772-R07-C04	491	263592	536.847	25.138	255	255	136896.049
20180728165149-17773-R07-C04	382	212435	556.113	20.259	255	255	141808.704
20180729131702-3425-R07-C04	531	288451	543.222	27.509	255	255	138521.667
20180729131702-3426-R07-C04	470	252085	536.351	24.041	255	255	136769.521
20180729131702-3427-R07-C04	416	223680	537.692	21.332	255	255	137111.538
20180729131702-3428-R07-C04	376	188638	501.697	17.990	255	255	127932.686
20180729131702-3429-R07-C04	624	318508	510.429	30.375	255	255	130159.519
20180729131702-3430-R07-C04	603	309969	514.045	29.561	255	255	131081.418
20180729131702-3431-R07-C04	529	276939	523.514	26.411	255	255	133496.115
20180729131702-3432-R07-C04	600	300502	500.837	28.658	255	255	127713.350
20180729131702-3433-R07-C04	514	270484	526.233	25.795	255	255	134189.533
20180723111937-7230-R07-C05	2	585	292.500	0.056	255	255	74587.500
20180723111937-7231-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180723111937-7232-R07-C05	6	3492	582.000	0.333	255	255	148410.000
20180723111937-7233-R07-C05	1	865	865.000	0.082	255	255	220575.000
20180723111937-7234-R07-C05	4	2239	559.750	0.214	255	255	142736.250
20180723111937-7235-R07-C05	2	987	493.500	0.094	255	255	125842.500
20180723111937-7236-R07-C05	5	2061	412.200	0.197	255	255	105111.000
20180723111937-7237-R07-C05	6	3235	539.167	0.309	255	255	137487.500
20180723111937-7238-R07-C05	4	2859	714.750	0.273	255	255	182261.250
20180723170240-1950-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180723170240-1951-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180723170240-1952-R07-C05	2	1360	680.000	0.130	255	255	173400.000
20180723170240-1953-R07-C05	1	746	746.000	0.071	255	255	190230.000
20180723170240-1954-R07-C05	1	696	696.000	0.066	255	255	177480.000
20180723170240-1955-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180723170240-1956-R07-C05	3	1835	611.667	0.175	255	255	155975.000
20180723170240-1957-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180723170240-1958-R07-C05	2	306	153.000	0.029	255	255	39015.000
20180724111727-7230-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180724111727-7231-R07-C05	5	2543	508.600	0.243	254.797	255	129642.000
20180724111727-7232-R07-C05	14	9194	656.714	0.877	255	255	167462.143
20180724111727-7233-R07-C05	6	2469	411.500	0.235	255	255	104932.500
20180724111727-7234-R07-C05	7	3903	557.571	0.372	255	255	142180.714
20180724111727-7235-R07-C05	4	1565	391.250	0.149	255	255	99768.750
20180724111727-7236-R07-C05	11	5456	496.000	0.520	255	255	126480.000
20180724111727-7237-R07-C05	5	3053	610.600	0.291	255	255	155703.000
20180724111727-7238-R07-C05	5	2302	460.400	0.220	255	255	117402.000
20180724170127-13230-R07-C05	1	922	922.000	0.088	255	255	235110.000
20180724170127-13231-R07-C05	1	647	647.000	0.062	255	255	164985.000
20180724170127-13232-R07-C05	10	5075	507.500	0.484	255	255	129412.500
20180724170127-13233-R07-C05	3	1417	472.333	0.135	255	255	120445.000
20180724170127-13234-R07-C05	6	3269	544.833	0.312	254.865	255	138890.000
20180724170127-13235-R07-C05	5	2989	597.800	0.285	255	255	152439.000
20180724170127-13236-R07-C05	4	1344	336.000	0.128	255	255	85680.000
20180724170127-13237-R07-C05	4	2692	673.000	0.257	254.928	255	171551.250
20180724170127-13238-R07-C05	7	3490	498.571	0.333	255	255	127135.714
20180725093217-3450-R07-C05	2	215	107.500	0.021	255	255	27412.500
20180725093217-3451-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3452-R07-C05	1	761	761.000	0.073	255	255	194055.000
20180725093217-3453-R07-C05	1	149	149.000	0.014	255	255	37995.000
20180725093217-3454-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3455-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3456-R07-C05	1	369	369.000	0.035	255	255	94095.000
20180725093217-3457-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3458-R07-C05	1	334	334.000	0.032	255	255	85170.000
20180725162820-13230-R07-C05	11	3853	350.273	0.367	255	255	89319.545
20180725162820-13231-R07-C05	16	7790	486.875	0.743	254.935	255	124137.188
20180725162820-13232-R07-C05	31	14479	467.065	1.381	255	255	119101.452
20180725162820-13233-R07-C05	18	9791	543.944	0.934	255	255	138705.833
20180725162820-13234-R07-C05	25	14323	572.920	1.366	255	255	146094.600
20180725162820-13235-R07-C05	10	5610	561.000	0.535	255	255	143055.000
20180725162820-13236-R07-C05	22	11378	517.182	1.085	255	255	131881.364
20180725162820-13237-R07-C05	25	11421	456.840	1.089	254.938	255	116443.200
20180725162820-13238-R07-C05	24	12250	510.417	1.168	255	255	130156.250
20180726093120-3450-R07-C05	3	1639	546.333	0.156	255	255	139315.000
20180726093120-3451-R07-C05	8	3071	383.875	0.293	254.837	255	97856.250
20180726093120-3452-R07-C05	15	6823	454.867	0.651	254.953	255	115974.000
20180726093120-3453-R07-C05	12	6394	532.833	0.610	255	255	135872.500
20180726093120-3454-R07-C05	23	9191	399.609	0.877	254.974	255	101889.130
20180726093120-3455-R07-C05	11	5677	516.091	0.541	255	255	131603.182
20180726093120-3456-R07-C05	28	17779	634.964	1.696	254.987	255	161906.786
20180726093120-3457-R07-C05	14	6030	430.714	0.575	255	255	109832.143
20180726093120-3458-R07-C05	25	11794	471.760	1.125	255	255	120298.800
20180726103846-9450-R07-C05	2	1292	646.000	0.123	255	255	164730.000
20180726103846-9451-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180726103846-9452-R07-C05	3	1316	438.667	0.126	255	255	111860.000
20180726103846-9453-R07-C05	3	1373	457.667	0.131	255	255	116705.000
20180726103846-9454-R07-C05	5	1607	321.400	0.153	255	255	81957.000
20180726103846-9455-R07-C05	2	833	416.500	0.079	255	255	106207.500
20180726103846-9456-R07-C05	10	3544	354.400	0.338	255	255	90372.000
20180726103846-9457-R07-C05	4	1174	293.500	0.112	255	255	74842.500
20180726103846-9458-R07-C05	6	2930	488.333	0.279	255	255	124525.000
20180726173820-6150-R07-C05	2	1495	747.500	0.143	255	255	190612.500
20180726173820-6151-R07-C05	4	2030	507.500	0.194	255	255	129412.500
20180726173820-6152-R07-C05	11	4959	450.818	0.473	255	255	114958.636
20180726173820-6153-R07-C05	7	2533	361.857	0.242	255	255	92273.571
20180726173820-6154-R07-C05	10	5709	570.900	0.544	254.940	255	145554.000
20180726173820-6155-R07-C05	6	2211	368.500	0.211	255	255	93967.500
20180726173820-6156-R07-C05	21	7748	368.952	0.739	255	255	94082.857
20180726173820-6157-R07-C05	11	5014	455.818	0.478	255	255	116233.636
20180726173820-6158-R07-C05	28	15195	542.679	1.449	254.978	255	138364.821
20180727121521-15930-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180727121521-15931-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180727121521-15932-R07-C05	7	3319	474.143	0.317	255	255	120906.429
20180727121521-15933-R07-C05	2	800	400.000	0.076	255	255	102000.000
20180727121521-15934-R07-C05	3	1092	364.000	0.104	255	255	92820.000
20180727121521-15935-R07-C05	4	1332	333.000	0.127	255	255	84915.000
20180727121521-15936-R07-C05	4	888	222.000	0.085	255	255	56610.000
20180727121521-15937-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180727121521-15938-R07-C05	10	4182	418.200	0.399	255	255	106641.000
20180727173536-450-R07-C05	9	3978	442.000	0.379	254.738	255	112681.667
20180727173536-451-R07-C05	7	2092	298.857	0.200	255	255	76208.571
20180727173536-452-R07-C05	22	12664	575.636	1.208	255	255	146787.273
20180727173536-453-R07-C05	17	9288	546.353	0.886	254.975	255	139305.000
20180727173536-454-R07-C05	32	15601	487.531	1.488	255	255	124320.469
20180727173536-455-R07-C05	18	8845	491.389	0.844	255	255	125304.167
20180727173536-456-R07-C05	28	13837	494.179	1.320	255	255	126015.536
20180727173536-457-R07-C05	21	8463	403.000	0.807	254.955	255	102752.857
20180727173536-458-R07-C05	32	13032	407.250	1.243	254.926	255	103840.781
20180728165149-17790-R07-C05	25	12250	490.000	1.168	255	255	124950.000
20180728165149-17791-R07-C05	38	18171	478.184	1.733	255	255	121936.974
20180728165149-17792-R07-C05	131	65394	499.191	6.236	254.998	255	127291.718
20180728165149-17793-R07-C05	51	22981	450.608	2.192	254.971	255	114895.000
20180728165149-17794-R07-C05	74	33685	455.203	3.212	254.957	255	116066.351
20180728165149-17795-R07-C05	38	18325	482.237	1.748	254.960	255	122963.684
20180728165149-17796-R07-C05	45	17352	385.600	1.655	254.977	255	98316.667
20180728165149-17797-R07-C05	47	24496	521.191	2.336	254.963	255	132887.553
20180728165149-17798-R07-C05	64	30577	477.766	2.916	255	255	121830.234
20180729131702-3450-R07-C05	16	8609	538.062	0.821	255	255	137205.938
20180729131702-3451-R07-C05	10	4091	409.100	0.390	254.908	255	104295.000
20180729131702-3452-R07-C05	33	15091	457.303	1.439	254.982	255	116604.545
20180729131702-3453-R07-C05	28	10892	389.000	1.039	255	255	99195.000
20180729131702-3454-R07-C05	34	16927	497.853	1.614	254.967	255	126937.500
20180729131702-3455-R07-C05	29	13677	471.621	1.304	254.932	255	120228.103
20180729131702-3456-R07-C05	28	11093	396.179	1.058	254.988	255	101016.429
20180729131702-3457-R07-C05	15	7148	476.533	0.682	254.973	255	121499.000
20180729131702-3458-R07-C05	23	10165	441.957	0.969	255	255	112698.913
20180723111937-7505-R07-C06	57	31902	559.684	3.042	255	255	142719.474
20180723111937-7506-R07-C06	33	17141	519.424	1.635	255	255	132453.182
20180723111937-7507-R07-C06	51	28970	568.039	2.763	255	255	144850.000
20180723111937-7508-R07-C06	37	21797	589.108	2.079	255	255	150222.568
20180723111937-7509-R07-C06	31	18755	605.000	1.789	255	255	154275.000
20180723111937-7510-R07-C06	62	34352	554.065	3.276	255	255	141286.452
20180723111937-7511-R07-C06	34	16830	495.000	1.605	255	255	126225.000
20180723111937-7512-R07-C06	34	21309	626.735	2.032	255	255	159817.500
20180723111937-7513-R07-C06	48	30227	629.729	2.883	255	255	160580.938
20180723170240-2225-R07-C06	65	32440	499.077	3.094	255	255	127264.615
20180723170240-2226-R07-C06	58	25449	438.776	2.427	255	255	111887.845
20180723170240-2227-R07-C06	58	29853	514.707	2.847	255	255	131250.259
20180723170240-2228-R07-C06	42	22276	530.381	2.124	254.981	255	135241.071
20180723170240-2229-R07-C06	48	22684	472.583	2.163	255	255	120508.750
20180723170240-2230-R07-C06	70	35323	504.614	3.369	255	255	128676.643
20180723170240-2231-R07-C06	52	23919	459.981	2.281	255	255	117295.096
20180723170240-2232-R07-C06	47	18956	403.319	1.808	255	255	102846.383
20180723170240-2233-R07-C06	67	34924	521.254	3.331	255	255	132919.701
20180724111727-7505-R07-C06	107	52398	489.701	4.997	255	255	124873.738
20180724111727-7506-R07-C06	84	43643	519.560	4.162	255	255	132487.679
20180724111727-7507-R07-C06	108	56594	524.019	5.397	255	255	133624.722
20180724111727-7508-R07-C06	85	42374	498.518	4.041	255	255	127122.000
20180724111727-7509-R07-C06	79	38041	481.532	3.628	255	255	122790.570
20180724111727-7510-R07-C06	125	60461	483.688	5.766	255	255	123340.440
20180724111727-7511-R07-C06	76	36561	481.066	3.487	255	255	122671.776
20180724111727-7512-R07-C06	82	37671	459.402	3.593	255	255	117147.622
20180724111727-7513-R07-C06	105	51964	494.895	4.956	255	255	126198.286
20180724170127-13505-R07-C06	121	61223	505.975	5.839	255	255	129023.678
20180724170127-13506-R07-C06	113	53114	470.035	5.065	255	255	119859.027
20180724170127-13507-R07-C06	129	65252	505.829	6.223	254.990	255	128984.535
20180724170127-13508-R07-C06	92	44353	482.098	4.230	255	255	122934.946
20180724170127-13509-R07-C06	93	42328	455.140	4.037	255	255	116060.645
20180724170127-13510-R07-C06	144	73092	507.583	6.971	255	255	129433.750
20180724170127-13511-R07-C06	92	41455	450.598	3.953	255	255	114902.446
20180724170127-13512-R07-C06	94	41942	446.191	4.000	255	255	113778.830
20180724170127-13513-R07-C06	134	63247	471.993	6.032	255	255	120358.097
20180725093217-3725-R07-C06	188	90598	481.904	8.640	255	255	122885.585
20180725093217-3726-R07-C06	159	73354	461.346	6.996	255	255	117643.208
20180725093217-3727-R07-C06	168	88587	527.304	8.448	255	255	134462.411
20180725093217-3728-R07-C06	134	65376	487.881	6.235	255	255	124409.552
20180725093217-3729-R07-C06	151	67436	446.596	6.431	255	255	113881.987
20180725093217-3730-R07-C06	204	101389	497.005	9.669	255	255	126736.250
20180725093217-3731-R07-C06	116	54442	469.328	5.192	255	255	119678.534
20180725093217-3732-R07-C06	141	66538	471.901	6.346	254.995	255	120332.872
20180725093217-3733-R07-C06	174	89293	513.178	8.516	255	255	130860.431
20180725162820-13505-R07-C06	218	104051	477.298	9.923	255	255	121711.032
20180725162820-13506-R07-C06	204	95887	470.034	9.144	255	255	119858.750
20180725162820-13507-R07-C06	200	103662	518.310	9.886	255	255	132169.050
20180725162820-13508-R07-C06	175	87820	501.829	8.375	255	255	127966.286
20180725162820-13509-R07-C06	156	72918	467.423	6.954	255	255	119192.885
20180725162820-13510-R07-C06	240	120739	503.079	11.515	255	255	128285.188
20180725162820-13511-R07-C06	148	67785	458.007	6.464	254.983	255	116783.108
