Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180726171145-3153-R07-C05	1	297	297.000	0.028	255	255	75735.000
20180726171145-3154-R07-C05	6	2473	412.167	0.236	255	255	105102.500
20180726171145-3155-R07-C05	5	1436	287.200	0.137	255	255	73236.000
20180726171145-3156-R07-C05	2	1365	682.500	0.130	255	255	174037.500
20180726171145-3157-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180726171145-3158-R07-C05	0	0	NaN	0.000	NaN	NaN	NaN
20180727115004-12930-R07-C05	1	255	255.000	0.024	255	255	65025.000
20180727115004-12931-R07-C05	2	989	494.500	0.094	255	255	126097.500
20180727115004-12932-R07-C05	8	3756	469.500	0.358	255	255	119722.500
20180727115004-12933-R07-C05	4	1737	434.250	0.166	255	255	110733.750
20180727115004-12934-R07-C05	11	3467	315.182	0.331	255	255	80371.364
20180727115004-12935-R07-C05	2	1069	534.500	0.102	255	255	136297.500
20180727115004-12936-R07-C05	7	3156	450.857	0.301	255	255	114968.571
20180727115004-12937-R07-C05	1	113	113.000	0.011	255	255	28815.000
20180727115004-12938-R07-C05	6	3203	533.833	0.305	255	255	136127.500
20180727170446-3150-R07-C05	3	1124	374.667	0.107	255	255	95540.000
20180727170446-3151-R07-C05	7	3696	528.000	0.352	254.954	255	134603.571
20180727170446-3152-R07-C05	31	14438	465.742	1.377	254.987	255	118755.968
20180727170446-3153-R07-C05	6	1937	322.833	0.185	255	255	82322.500
20180727170446-3154-R07-C05	28	15853	566.179	1.512	254.919	255	144357.321
20180727170446-3155-R07-C05	9	5263	584.778	0.502	254.941	255	149061.667
20180727170446-3156-R07-C05	34	14330	421.471	1.367	255	255	107475.000
20180727170446-3157-R07-C05	5	2657	531.400	0.253	255	255	135507.000
20180727170446-3158-R07-C05	27	13573	502.704	1.294	254.969	255	128161.111
20180728162432-14790-R07-C05	13	5091	391.615	0.486	255	255	99861.923
20180728162432-14791-R07-C05	13	6020	463.077	0.574	254.933	255	118065.000
20180728162432-14792-R07-C05	56	28772	513.786	2.744	254.964	255	131010.804
20180728162432-14793-R07-C05	26	11439	439.962	1.091	254.925	255	112180.385
20180728162432-14794-R07-C05	28	11965	427.321	1.141	255	255	108966.964
20180728162432-14795-R07-C05	20	7694	384.700	0.734	255	255	98098.500
20180728162432-14796-R07-C05	37	15359	415.108	1.465	254.982	255	105845.676
20180728162432-14797-R07-C05	20	8582	429.100	0.818	254.981	255	109407.750
20180728162432-14798-R07-C05	35	13915	397.571	1.327	255	255	101380.714
20180729125041-450-R07-C05	7	3577	511.000	0.341	254.418	255	130195.714
20180729125041-451-R07-C05	11	5529	502.636	0.527	255	255	128172.273
20180729125041-452-R07-C05	42	19343	460.548	1.845	255	255	117439.643
20180729125041-453-R07-C05	27	14301	529.667	1.364	254.989	255	135055.556
20180729125041-454-R07-C05	24	9417	392.375	0.898	255	255	100055.625
20180729125041-455-R07-C05	13	4516	347.385	0.431	255	255	88583.077
20180729125041-456-R07-C05	35	15835	452.429	1.510	254.950	255	115362.000
20180729125041-457-R07-C05	20	9157	457.850	0.873	254.987	255	116739.000
20180729125041-458-R07-C05	25	13943	557.720	1.330	255	255	142218.600
20180723104230-4505-R07-C06	45	25424	564.978	2.425	255	255	144069.333
20180723104230-4506-R07-C06	53	30992	584.755	2.956	255	255	149112.453
20180723104230-4507-R07-C06	37	19301	521.649	1.841	255	255	133020.405
20180723104230-4508-R07-C06	24	12369	515.375	1.180	255	255	131420.625
20180723104230-4509-R07-C06	52	29958	576.115	2.857	255	255	146909.423
20180723104230-4510-R07-C06	64	36143	564.734	3.447	255	255	144007.266
20180723104230-4511-R07-C06	56	31156	556.357	2.971	255	255	141871.071
20180723104230-4512-R07-C06	42	22690	540.238	2.164	254.974	255	137754.643
20180723104230-4513-R07-C06	31	15686	506.000	1.496	255	255	129030.000
20180723162902-11960-R07-C06	49	25333	517.000	2.416	255	255	131835.000
20180723162902-11961-R07-C06	56	29844	532.929	2.846	255	255	135896.786
20180723162902-11962-R07-C06	47	22723	483.468	2.167	255	255	123284.362
20180723162902-11963-R07-C06	29	14680	506.207	1.400	255	255	129082.759
20180723162902-11964-R07-C06	59	30243	512.593	2.884	255	255	130711.271
20180723162902-11965-R07-C06	81	41122	507.679	3.922	255	255	129458.148
20180723162902-11966-R07-C06	69	38073	551.783	3.631	255	255	140704.565
20180723162902-11967-R07-C06	47	25006	532.043	2.385	255	255	135670.851
20180723162902-11968-R07-C06	34	16363	481.265	1.560	255	255	122722.500
20180724092856-725-R07-C06	90	41649	462.767	3.972	255	255	118005.500
20180724092856-726-R07-C06	104	53936	518.615	5.144	255	255	132246.923
20180724092856-727-R07-C06	72	36101	501.403	3.443	255	255	127857.708
20180724092856-728-R07-C06	48	23275	484.896	2.220	255	255	123648.438
20180724092856-729-R07-C06	120	58240	485.333	5.554	255	255	123760.000
20180724092856-730-R07-C06	136	67582	496.926	6.445	255	255	126716.250
20180724092856-731-R07-C06	126	65112	516.762	6.210	254.998	255	131772.262
20180724092856-732-R07-C06	90	44043	489.367	4.200	255	255	124788.500
20180724092856-733-R07-C06	52	23685	455.481	2.259	255	255	116147.596
20180724163050-10505-R07-C06	118	50924	431.559	4.856	255	255	110047.627
20180724163050-10506-R07-C06	127	59838	471.165	5.707	255	255	120147.165
20180724163050-10507-R07-C06	87	42514	488.667	4.054	255	255	124610.000
20180724163050-10508-R07-C06	51	25033	490.843	2.387	255	255	125165.000
20180724163050-10509-R07-C06	149	68461	459.470	6.529	255	255	117164.799
20180724163050-10510-R07-C06	172	83877	487.657	7.999	255	255	124352.529
20180724163050-10511-R07-C06	130	64480	496.000	6.149	255	255	126480.000
20180724163050-10512-R07-C06	108	47913	443.639	4.569	255	255	113127.917
20180724163050-10513-R07-C06	75	28053	374.040	2.675	255	255	95380.200
20180725090552-725-R07-C06	173	74294	429.445	7.085	255	255	109508.497
20180725090552-726-R07-C06	195	88756	455.159	8.464	255	255	116065.538
20180725090552-727-R07-C06	134	63065	470.634	6.014	255	255	120011.754
20180725090552-728-R07-C06	82	39632	483.317	3.780	255	255	123245.854
20180725090552-729-R07-C06	227	102637	452.145	9.788	255	255	115297.070
20180725090552-730-R07-C06	241	113243	469.888	10.800	255	255	119821.432
20180725090552-731-R07-C06	212	106092	500.434	10.118	255	255	127610.660
20180725090552-732-R07-C06	160	75090	469.312	7.161	255	255	119674.688
20180725090552-733-R07-C06	90	38676	429.733	3.688	255	255	109582.000
20180725160029-10505-R07-C06	207	90506	437.227	8.631	255	255	111492.899
20180725160029-10506-R07-C06	251	112065	446.474	10.687	255	255	113850.896
20180725160029-10507-R07-C06	194	85365	440.026	8.141	255	255	112206.572
20180725160029-10508-R07-C06	109	51678	474.110	4.928	255	255	120898.073
20180725160029-10509-R07-C06	279	125287	449.057	11.948	255	255	114509.624
20180725160029-10510-R07-C06	295	139128	471.620	13.268	255	255	120263.186
20180725160029-10511-R07-C06	274	130991	478.069	12.492	254.996	255	121906.752
20180725160029-10512-R07-C06	214	92976	434.467	8.867	255	255	110789.159
20180725160029-10513-R07-C06	136	53580	393.971	5.110	255	255	100462.500
20180726090619-725-R07-C06	301	135011	448.542	12.876	255	255	114378.090
20180726090619-726-R07-C06	339	150331	443.454	14.337	255	255	113080.841
20180726090619-727-R07-C06	281	124986	444.790	11.920	254.995	255	113420.552
20180726090619-728-R07-C06	180	81157	450.872	7.740	255	255	114972.417
20180726090619-729-R07-C06	419	177322	423.203	16.911	255	255	107916.730
20180726090619-730-R07-C06	473	211229	446.573	20.144	254.998	255	113875.560
20180726090619-731-R07-C06	356	168771	474.076	16.095	254.998	255	120888.624
20180726090619-732-R07-C06	296	134627	454.821	12.839	255	255	115979.341
20180726090619-733-R07-C06	193	85835	444.741	8.186	255	255	113408.938
20180726100534-6725-R07-C06	321	149827	466.751	14.289	255	255	119021.449
20180726100534-6726-R07-C06	359	164072	457.025	15.647	255	255	116541.393
20180726100534-6727-R07-C06	259	123836	478.131	11.810	255	255	121923.475
20180726100534-6728-R07-C06	187	88962	475.733	8.484	255	255	121311.818
20180726100534-6729-R07-C06	402	183888	457.433	17.537	255	255	116645.373
20180726100534-6730-R07-C06	476	218249	458.506	20.814	255	255	116919.107
20180726100534-6731-R07-C06	405	200405	494.827	19.112	255	255	126180.926
20180726100534-6732-R07-C06	316	149161	472.028	14.225	255	255	120367.263
20180726100534-6733-R07-C06	221	100779	456.014	9.611	255	255	116283.462
20180726171145-3425-R07-C06	367	173220	471.989	16.520	255	255	120357.221
20180726171145-3426-R07-C06	376	180885	481.077	17.251	255	255	122674.668
20180726171145-3427-R07-C06	273	127559	467.249	12.165	255	255	119148.516
20180726171145-3428-R07-C06	214	105798	494.383	10.090	254.998	255	126066.519
20180726171145-3429-R07-C06	428	206095	481.530	19.655	255	255	122790.245
20180726171145-3430-R07-C06	537	253124	471.367	24.140	254.999	255	120198.073
20180726171145-3431-R07-C06	394	195179	495.378	18.614	254.999	255	126320.787
20180726171145-3432-R07-C06	352	170397	484.082	16.250	255	255	123441.009
20180726171145-3433-R07-C06	231	102130	442.121	9.740	255	255	112740.909
20180727115004-13205-R07-C06	594	259555	436.961	24.753	255	255	111425.126
20180727115004-13206-R07-C06	605	269215	444.983	25.674	255	255	113470.785
20180727115004-13207-R07-C06	499	216435	433.737	20.641	255	255	110603.056
20180727115004-13208-R07-C06	337	152201	451.635	14.515	255	255	115166.929
20180727115004-13209-R07-C06	657	302018	459.693	28.803	255	255	117221.598
20180727115004-13210-R07-C06	706	320224	453.575	30.539	255	255	115661.643
20180727115004-13211-R07-C06	573	275944	481.578	26.316	254.996	255	122800.969
20180727115004-13212-R07-C06	541	264740	489.353	25.248	255	255	124785.028
20180727115004-13213-R07-C06	426	178576	419.192	17.030	255	255	106894.085
20180727170446-3425-R07-C06	655	282782	431.728	26.968	255	255	110090.702
20180727170446-3426-R07-C06	640	292169	456.514	27.863	254.997	255	116410.289
20180727170446-3427-R07-C06	558	248917	446.088	23.739	254.996	255	113751.935
20180727170446-3428-R07-C06	390	180504	462.831	17.214	255	255	118021.846
20180727170446-3429-R07-C06	693	316029	456.030	30.139	255	255	116287.727
20180727170446-3430-R07-C06	751	333991	444.728	31.852	255	255	113405.732
20180727170446-3431-R07-C06	587	291287	496.230	27.779	254.999	255	126538.211
20180727170446-3432-R07-C06	628	295386	470.360	28.170	255	255	119941.768
20180727170446-3433-R07-C06	484	204457	422.432	19.499	255	255	107720.114
20180728162432-15065-R07-C06	742	337339	454.635	32.171	255	255	115931.867
20180728162432-15066-R07-C06	786	360199	458.268	34.351	255	255	116858.454
20180728162432-15067-R07-C06	691	328117	474.844	31.292	255	255	121085.145
20180728162432-15068-R07-C06	580	254821	439.347	24.302	254.999	255	112032.931
20180728162432-15069-R07-C06	689	323787	469.938	30.879	255	255	119834.086
20180728162432-15070-R07-C06	704	333940	474.347	31.847	255	255	120958.381
20180728162432-15071-R07-C06	526	272554	518.163	25.993	254.999	255	132131.207
20180728162432-15072-R07-C06	680	337209	495.896	32.159	255	255	126453.375
20180728162432-15073-R07-C06	537	244164	454.682	23.285	255	255	115943.799
20180729125041-725-R07-C06	705	322759	457.814	30.781	255	255	116742.617
20180729125041-726-R07-C06	663	320893	484.002	30.603	255	255	123420.385
20180729125041-727-R07-C06	677	333935	493.257	31.847	254.999	255	125780.162
20180729125041-728-R07-C06	714	319011	446.794	30.423	255	255	113932.500
20180729125041-729-R07-C06	597	290340	486.332	27.689	255	255	124014.573
20180729125041-730-R07-C06	664	308637	464.815	29.434	255	255	118527.764
20180729125041-731-R07-C06	445	235558	529.344	22.465	255	255	134982.674
20180729125041-732-R07-C06	636	319636	502.572	30.483	255	255	128155.943
20180729125041-733-R07-C06	574	276072	480.962	26.328	254.999	255	122644.338
20180723104230-4530-R07-C07	45	22973	510.511	2.191	255	255	130180.333
20180723104230-4531-R07-C07	46	24057	522.978	2.294	255	255	133359.457
20180723104230-4532-R07-C07	41	22815	556.463	2.176	255	255	141898.171
20180723104230-4533-R07-C07	30	15827	527.567	1.509	255	255	134529.500
20180723104230-4534-R07-C07	49	25462	519.633	2.428	255	255	132506.327
20180723104230-4535-R07-C07	59	30695	520.254	2.927	255	255	132664.831
20180723104230-4536-R07-C07	51	28894	566.549	2.756	255	255	144470.000
20180723104230-4537-R07-C07	49	25028	510.776	2.387	255	255	130247.755
20180723104230-4538-R07-C07	34	17586	517.235	1.677	255	255	131895.000
20180723162902-11985-R07-C07	48	23936	498.667	2.283	255	255	127160.000
20180723162902-11986-R07-C07	49	24988	509.959	2.383	255	255	130039.592
20180723162902-11987-R07-C07	49	24880	507.755	2.373	255	255	129477.551
20180723162902-11988-R07-C07	34	17080	502.353	1.629	255	255	128100.000
20180723162902-11989-R07-C07	62	32553	525.048	3.104	255	255	133887.339
20180723162902-11990-R07-C07	60	32760	546.000	3.124	255	255	139230.000
20180723162902-11991-R07-C07	62	30445	491.048	2.903	255	255	125217.339
20180723162902-11992-R07-C07	59	27925	473.305	2.663	255	255	120692.797
20180723162902-11993-R07-C07	36	17688	491.333	1.687	255	255	125290.000
20180724092856-750-R07-C07	82	39317	479.476	3.750	255	255	122266.280
20180724092856-751-R07-C07	85	42661	501.894	4.068	255	255	127983.000
20180724092856-752-R07-C07	87	42103	483.943	4.015	255	255	123405.345
20180724092856-753-R07-C07	56	26242	468.607	2.503	255	255	119494.821
20180724092856-754-R07-C07	120	56013	466.775	5.342	255	255	119027.625
20180724092856-755-R07-C07	115	57038	495.983	5.440	255	255	126475.565
20180724092856-756-R07-C07	102	50857	498.598	4.850	255	255	127142.500
20180724092856-757-R07-C07	100	48792	487.920	4.653	254.995	255	124417.050
20180724092856-758-R07-C07	68	33633	494.603	3.207	255	255	126123.750
20180724163050-10530-R07-C07	97	47298	487.608	4.511	255	255	124340.103
20180724163050-10531-R07-C07	94	44566	474.106	4.250	255	255	120897.128
20180724163050-10532-R07-C07	103	46573	452.165	4.442	255	255	115302.087
20180724163050-10533-R07-C07	72	33504	465.333	3.195	255	255	118660.000
20180724163050-10534-R07-C07	148	67536	456.324	6.441	255	255	116362.703
20180724163050-10535-R07-C07	142	64079	451.261	6.111	255	255	115071.444
20180724163050-10536-R07-C07	119	57406	482.403	5.475	255	255	123012.857
20180724163050-10537-R07-C07	129	55909	433.403	5.332	255	255	110517.791
20180724163050-10538-R07-C07	85	39533	465.094	3.770	255	255	118599.000
20180725090552-750-R07-C07	150	71583	477.220	6.827	255	255	121691.100
20180725090552-751-R07-C07	153	72911	476.542	6.953	255	255	121518.333
20180725090552-752-R07-C07	163	75711	464.485	7.220	255	255	118443.589
20180725090552-753-R07-C07	115	48388	420.765	4.615	255	255	107295.130
20180725090552-754-R07-C07	225	103516	460.071	9.872	255	255	117318.133
20180725090552-755-R07-C07	221	105798	478.724	10.090	255	255	122074.615
20180725090552-756-R07-C07	192	93286	485.865	8.896	255	255	123895.469
20180725090552-757-R07-C07	195	87731	449.903	8.367	255	255	114725.154
20180725090552-758-R07-C07	120	56870	473.917	5.424	255	255	120848.750
20180725160029-10530-R07-C07	194	85116	438.742	8.117	255	255	111879.278
20180725160029-10531-R07-C07	175	81071	463.263	7.732	255	255	118132.029
20180725160029-10532-R07-C07	188	84207	447.910	8.031	255	255	114216.941
20180725160029-10533-R07-C07	143	64880	453.706	6.187	255	255	115695.105
20180725160029-10534-R07-C07	262	121118	462.282	11.551	255	255	117882.023
20180725160029-10535-R07-C07	265	119083	449.370	11.357	255	255	114589.302
20180725160029-10536-R07-C07	256	113863	444.777	10.859	255	255	113418.223
20180725160029-10537-R07-C07	252	111894	444.024	10.671	255	255	113226.071
20180725160029-10538-R07-C07	160	76158	475.988	7.263	255	255	121376.812
20180726090619-750-R07-C07	290	126502	436.214	12.064	255	255	111234.517
20180726090619-751-R07-C07	281	126316	449.523	12.046	255	255	114628.399
20180726090619-752-R07-C07	295	131429	445.522	12.534	255	255	113608.119
20180726090619-753-R07-C07	185	85247	460.795	8.130	255	255	117502.622
20180726090619-754-R07-C07	351	157541	448.835	15.024	255	255	114452.863
20180726090619-755-R07-C07	376	173752	462.106	16.570	255	255	117837.128
20180726090619-756-R07-C07	407	177162	435.287	16.895	255	255	110998.305
20180726090619-757-R07-C07	359	156462	435.827	14.921	255	255	111135.961
20180726090619-758-R07-C07	252	113587	450.742	10.833	255	255	114939.226
20180726100534-6750-R07-C07	294	130250	443.027	12.422	255	255	112971.939
20180726100534-6751-R07-C07	293	134797	460.058	12.855	255	255	117314.795
20180726100534-6752-R07-C07	305	141471	463.839	13.492	255	255	118279.033
20180726100534-6753-R07-C07	200	91206	456.030	8.698	254.998	255	116286.375
20180726100534-6754-R07-C07	356	166455	467.570	15.874	255	255	119230.407
20180726100534-6755-R07-C07	387	181468	468.910	17.306	255	255	119571.938
20180726100534-6756-R07-C07	455	197999	435.163	18.883	255	255	110966.473
20180726100534-6757-R07-C07	388	170181	438.611	16.230	255	255	111845.760
20180726100534-6758-R07-C07	267	121972	456.824	11.632	255	255	116490.112
20180726171145-3450-R07-C07	334	158955	475.913	15.159	255	255	121357.859
20180726171145-3451-R07-C07	321	155607	484.757	14.840	255	255	123613.037
20180726171145-3452-R07-C07	330	152041	460.730	14.500	255	255	117486.227
20180726171145-3453-R07-C07	230	114484	497.757	10.918	255	255	126927.913
20180726171145-3454-R07-C07	377	187164	496.456	17.849	254.998	255	126595.663
20180726171145-3455-R07-C07	411	205851	500.854	19.631	255	255	127717.774
20180726171145-3456-R07-C07	478	223895	468.400	21.352	255	255	119441.893
20180726171145-3457-R07-C07	437	201570	461.259	19.223	255	255	117620.938
20180726171145-3458-R07-C07	301	146132	485.488	13.936	255	255	123799.535
20180727115004-13230-R07-C07	525	232742	443.318	22.196	255	255	113046.114
20180727115004-13231-R07-C07	527	242979	461.061	23.172	255	255	117570.484
20180727115004-13232-R07-C07	530	229585	433.179	21.895	255	255	110460.708
20180727115004-13233-R07-C07	423	187288	442.761	17.861	255	255	112904.113
20180727115004-13234-R07-C07	523	239429	457.799	22.834	255	255	116738.805
20180727115004-13235-R07-C07	570	264130	463.386	25.189	255	255	118163.421
20180727115004-13236-R07-C07	660	295458	447.664	28.177	255	255	114154.227
20180727115004-13237-R07-C07	658	283585	430.980	27.045	255	255	109899.962
20180727115004-13238-R07-C07	478	217684	455.406	20.760	255	255	116128.494
20180727170446-3450-R07-C07	593	263244	443.919	25.105	255	255	113199.359
20180727170446-3451-R07-C07	598	262883	439.604	25.070	254.999	255	112098.085
20180727170446-3452-R07-C07	562	249359	443.699	23.781	255	255	113143.319
20180727170446-3453-R07-C07	447	200972	449.602	19.166	254.998	255	114647.886
20180727170446-3454-R07-C07	559	267824	479.113	25.542	255	255	122173.739
20180727170446-3455-R07-C07	642	303109	472.132	28.907	255	255	120393.762
20180727170446-3456-R07-C07	727	323351	444.774	30.837	255	255	113417.476
20180727170446-3457-R07-C07	698	303255	434.463	28.921	255	255	110788.001
20180727170446-3458-R07-C07	543	247447	455.703	23.598	255	255	116204.392
20180728162432-15090-R07-C07	762	324731	426.156	30.969	255	255	108669.823
20180728162432-15091-R07-C07	764	339759	444.711	32.402	255	255	113401.237
20180728162432-15092-R07-C07	709	315141	444.487	30.054	255	255	113344.083
20180728162432-15093-R07-C07	669	288863	431.783	27.548	255	255	110104.731
20180728162432-15094-R07-C07	764	343864	450.084	32.793	255	255	114771.361
20180728162432-15095-R07-C07	754	339592	450.387	32.386	255	255	114848.753
20180728162432-15096-R07-C07	733	320908	437.801	30.604	255	255	111639.209
20180728162432-15097-R07-C07	732	325939	445.272	31.084	255	255	113544.324
20180728162432-15098-R07-C07	746	330310	442.775	31.501	255	255	112907.574
20180729125041-750-R07-C07	868	375189	432.245	35.781	255	255	110222.575
20180729125041-751-R07-C07	757	336467	444.474	32.088	255	255	113340.931
20180729125041-752-R07-C07	784	341093	435.068	32.529	255	255	110942.239
20180729125041-753-R07-C07	768	345167	449.436	32.918	255	255	114606.230
20180729125041-754-R07-C07	849	371117	437.122	35.392	255	255	111466.237
20180729125041-755-R07-C07	771	343939	446.095	32.801	255	255	113754.144
20180729125041-756-R07-C07	730	316946	434.173	30.226	254.999	255	110713.664
20180729125041-757-R07-C07	735	310186	422.022	29.582	255	255	107615.551
20180729125041-758-R07-C07	787	350109	444.865	33.389	254.999	255	113440.330
20180723104230-4805-R07-C08	40	20610	515.250	1.966	255	255	131388.750
20180723104230-4806-R07-C08	31	16193	522.355	1.544	255	255	133200.484
20180723104230-4807-R07-C08	26	14637	562.962	1.396	255	255	143555.192
20180723104230-4808-R07-C08	39	23277	596.846	2.220	255	255	152195.769
20180723104230-4809-R07-C08	51	28372	556.314	2.706	255	255	141860.000
20180723104230-4810-R07-C08	53	29693	560.245	2.832	255	255	142862.547
20180723104230-4811-R07-C08	36	20357	565.472	1.941	255	255	144195.417
20180723104230-4812-R07-C08	55	30649	557.255	2.923	255	255	142099.909
20180723104230-4813-R07-C08	32	16697	521.781	1.592	255	255	133054.219
20180723162902-12260-R07-C08	48	23297	485.354	2.222	255	255	123765.312
20180723162902-12261-R07-C08	37	18259	493.486	1.741	255	255	125839.054
20180723162902-12262-R07-C08	33	17530	531.212	1.672	255	255	135459.091
20180723162902-12263-R07-C08	44	25946	589.682	2.474	255	255	150368.864
20180723162902-12264-R07-C08	55	28108	511.055	2.681	255	255	130318.909
20180723162902-12265-R07-C08	57	30404	533.404	2.900	255	255	136017.895
20180723162902-12266-R07-C08	51	26245	514.608	2.503	255	255	131225.000
20180723162902-12267-R07-C08	55	30416	553.018	2.901	255	255	141019.636
20180723162902-12268-R07-C08	44	19441	441.841	1.854	255	255	112669.432
20180724092856-1025-R07-C08	75	38770	516.933	3.697	255	255	131818.000
20180724092856-1026-R07-C08	73	34630	474.384	3.303	255	255	120967.808
20180724092856-1027-R07-C08	49	25678	524.041	2.449	255	255	133630.408
20180724092856-1028-R07-C08	91	44400	487.912	4.234	255	255	124417.582
20180724092856-1029-R07-C08	74	39226	530.081	3.741	255	255	135170.676
20180724092856-1030-R07-C08	95	43398	456.821	4.139	255	255	116489.368
20180724092856-1031-R07-C08	70	36927	527.529	3.522	255	255	134519.786
20180724092856-1032-R07-C08	93	44234	475.634	4.218	255	255	121286.774
20180724092856-1033-R07-C08	70	30705	438.643	2.928	254.992	255	111850.286
20180724163050-10805-R07-C08	97	44900	462.887	4.282	255	255	118036.082
20180724163050-10806-R07-C08	85	38158	448.918	3.639	255	255	114474.000
20180724163050-10807-R07-C08	64	28953	452.391	2.761	255	255	115359.609
20180724163050-10808-R07-C08	102	54153	530.912	5.164	255	255	135382.500
20180724163050-10809-R07-C08	72	35850	497.917	3.419	254.990	255	126965.208
20180724163050-10810-R07-C08	100	43762	437.620	4.173	254.989	255	111588.000
20180724163050-10811-R07-C08	83	38514	464.024	3.673	255	255	118326.145
20180724163050-10812-R07-C08	108	49158	455.167	4.688	255	255	116067.500
20180724163050-10813-R07-C08	84	36803	438.131	3.510	255	255	111723.393
20180725090552-1025-R07-C08	150	67732	451.547	6.459	255	255	115144.400
20180725090552-1026-R07-C08	133	57271	430.609	5.462	255	255	109805.301
20180725090552-1027-R07-C08	100	44980	449.800	4.290	255	255	114699.000
20180725090552-1028-R07-C08	153	73624	481.203	7.021	255	255	122706.667
20180725090552-1029-R07-C08	113	54343	480.912	5.183	255	255	122632.434
20180725090552-1030-R07-C08	143	58669	410.273	5.595	254.977	255	104614.196
20180725090552-1031-R07-C08	107	50629	473.168	4.828	255	255	120657.897
20180725090552-1032-R07-C08	154	70181	455.721	6.693	255	255	116208.799
20180725090552-1033-R07-C08	114	46672	409.404	4.451	254.994	255	104395.658
20180725160029-10805-R07-C08	191	85674	448.555	8.171	255	255	114381.518
20180725160029-10806-R07-C08	161	73487	456.441	7.008	255	255	116392.453
20180725160029-10807-R07-C08	128	58739	458.898	5.602	255	255	117019.102
20180725160029-10808-R07-C08	195	88838	455.579	8.472	255	255	116172.769
20180725160029-10809-R07-C08	133	62977	473.511	6.006	254.985	255	120741.541
20180725160029-10810-R07-C08	187	77027	411.909	7.346	255	255	105036.818
20180725160029-10811-R07-C08	142	65573	461.782	6.254	254.997	255	117752.535
20180725160029-10812-R07-C08	186	87881	472.478	8.381	254.995	255	120479.274
20180725160029-10813-R07-C08	140	62301	445.007	5.941	255	255	113476.821
20180726090619-1025-R07-C08	295	128662	436.142	12.270	255	255	111216.305
20180726090619-1026-R07-C08	252	113377	449.909	10.812	255	255	114726.726
20180726090619-1027-R07-C08	211	93243	441.910	8.892	255	255	112687.038
20180726090619-1028-R07-C08	327	144565	442.095	13.787	255	255	112734.174
20180726090619-1029-R07-C08	260	119939	461.304	11.438	254.998	255	117631.500
20180726090619-1030-R07-C08	314	139828	445.312	13.335	255	255	113554.586
20180726090619-1031-R07-C08	275	129558	471.120	12.356	255	255	120135.600
20180726090619-1032-R07-C08	322	142034	441.099	13.545	254.996	255	112479.550
20180726090619-1033-R07-C08	257	109614	426.514	10.454	255	255	108760.973
20180726100534-7025-R07-C08	319	145338	455.605	13.861	255	255	116179.279
20180726100534-7026-R07-C08	260	119849	460.958	11.430	255	255	117544.212
20180726100534-7027-R07-C08	224	98263	438.674	9.371	255	255	111861.897
20180726100534-7028-R07-C08	352	161747	459.509	15.425	255	255	117174.673
20180726100534-7029-R07-C08	260	124782	479.931	11.900	255	255	122382.346
20180726100534-7030-R07-C08	315	142048	450.946	13.547	255	255	114991.238
20180726100534-7031-R07-C08	266	123971	466.056	11.823	254.998	255	118843.421
20180726100534-7032-R07-C08	341	158750	465.543	15.140	254.989	255	118711.100
20180726100534-7033-R07-C08	275	123327	448.462	11.761	254.994	255	114355.909
20180726171145-3725-R07-C08	340	163311	480.326	15.575	255	255	122483.250
20180726171145-3726-R07-C08	293	145409	496.276	13.867	255	255	126550.495
20180726171145-3727-R07-C08	230	101760	442.435	9.705	255	255	112820.870
20180726171145-3728-R07-C08	373	167433	448.882	15.968	255	255	114464.920
20180726171145-3729-R07-C08	229	110185	481.157	10.508	255	255	122695.087
20180726171145-3730-R07-C08	317	135488	427.407	12.921	255	255	108988.770
20180726171145-3731-R07-C08	274	133788	488.277	12.759	254.997	255	124508.869
20180726171145-3732-R07-C08	364	169441	465.497	16.159	255	255	118701.799
20180726171145-3733-R07-C08	262	118756	453.267	11.325	254.999	255	115582.156
20180727115004-13505-R07-C08	499	226572	454.052	21.608	255	255	115783.287
20180727115004-13506-R07-C08	488	225571	462.236	21.512	254.995	255	117869.570
20180727115004-13507-R07-C08	421	176599	419.475	16.842	255	255	106966.140
20180727115004-13508-R07-C08	575	262260	456.104	25.011	254.999	255	116306.165
20180727115004-13509-R07-C08	347	170515	491.398	16.262	254.999	255	125305.677
20180727115004-13510-R07-C08	516	219157	424.723	20.900	254.998	255	108303.837
20180727115004-13511-R07-C08	348	167243	480.583	15.950	254.996	255	122547.284
20180727115004-13512-R07-C08	486	223888	460.675	21.352	255	255	117472.099
20180727115004-13513-R07-C08	430	190070	442.023	18.126	255	255	112715.930
20180727170446-3725-R07-C08	578	264341	457.337	25.210	255	255	116621.029
20180727170446-3726-R07-C08	546	246539	451.537	23.512	255	255	115141.841
20180727170446-3727-R07-C08	501	212394	423.940	20.255	255	255	108104.731
20180727170446-3728-R07-C08	661	292916	443.141	27.935	255	255	113000.877
20180727170446-3729-R07-C08	465	227010	488.194	21.649	255	255	124489.355
20180727170446-3730-R07-C08	593	265932	448.452	25.361	255	255	114355.245
20180727170446-3731-R07-C08	438	219467	501.066	20.930	254.998	255	127771.301
20180727170446-3732-R07-C08	602	271781	451.463	25.919	255	255	115123.181
20180727170446-3733-R07-C08	566	246311	435.178	23.490	255	255	110970.504
20180728162432-15365-R07-C08	702	325509	463.688	31.043	255	255	118240.449
