Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180729130412-1900-R06-C04	593	271325	457.546	25.876	254.999	255	116673.895
20180729130412-1901-R06-C04	690	311285	451.138	29.686	255	255	115040.109
20180729130412-1902-R06-C04	747	326159	436.625	31.105	255	255	111339.418
20180729130412-1903-R06-C04	712	321678	451.795	30.678	255	255	115207.711
20180729130412-1904-R06-C04	716	320656	447.844	30.580	255	255	114200.112
20180729130412-1905-R06-C04	672	312919	465.653	29.842	255	255	118741.585
20180729130412-1906-R06-C04	671	289398	431.294	27.599	255	255	109979.866
20180729130412-1907-R06-C04	691	315911	457.179	30.128	255	255	116580.760
20180729130412-1908-R06-C04	658	303509	461.260	28.945	255	255	117621.269
20180723105726-5755-R06-C05	43	22218	516.698	2.119	255	255	131757.907
20180723105726-5756-R06-C05	58	29675	511.638	2.830	255	255	130467.672
20180723105726-5757-R06-C05	57	25504	447.439	2.432	255	255	114096.842
20180723105726-5758-R06-C05	61	26479	434.082	2.525	255	255	110690.902
20180723105726-5759-R06-C05	51	22173	434.765	2.115	255	255	110865.000
20180723105726-5760-R06-C05	81	37444	462.272	3.571	255	255	117879.259
20180723105726-5761-R06-C05	75	32564	434.187	3.106	255	255	110717.600
20180723105726-5762-R06-C05	78	33965	435.449	3.239	255	255	111039.423
20180723105726-5763-R06-C05	46	22135	481.196	2.111	255	255	122704.891
20180723164442-475-R06-C05	44	22581	513.205	2.153	255	255	130867.159
20180723164442-476-R06-C05	60	30050	500.833	2.866	255	255	127712.500
20180723164442-477-R06-C05	59	31075	526.695	2.964	255	255	134307.203
20180723164442-478-R06-C05	55	28083	510.600	2.678	255	255	130203.000
20180723164442-479-R06-C05	53	26949	508.472	2.570	255	255	129660.283
20180723164442-480-R06-C05	71	35674	502.451	3.402	255	255	128124.930
20180723164442-481-R06-C05	80	39567	494.588	3.773	255	255	126119.812
20180723164442-482-R06-C05	70	35474	506.771	3.383	255	255	129226.714
20180723164442-483-R06-C05	42	21059	501.405	2.008	255	255	127858.214
20180724110416-5755-R06-C05	80	45013	562.662	4.293	255	255	143478.938
20180724110416-5756-R06-C05	82	43818	534.366	4.179	255	255	136263.293
20180724110416-5757-R06-C05	79	38447	486.671	3.667	255	255	124101.076
20180724110416-5758-R06-C05	75	40140	535.200	3.828	255	255	136476.000
20180724110416-5759-R06-C05	85	37634	442.753	3.589	255	255	112902.000
20180724110416-5760-R06-C05	93	47421	509.903	4.522	255	255	130025.323
20180724110416-5761-R06-C05	115	53660	466.609	5.117	255	255	118985.217
20180724110416-5762-R06-C05	106	47214	445.415	4.503	255	255	113580.849
20180724110416-5763-R06-C05	68	34798	511.735	3.319	255	255	130492.500
20180724164632-11755-R06-C05	120	63372	528.100	6.044	255	255	134665.500
20180724164632-11756-R06-C05	115	52498	456.504	5.007	255	255	116408.609
20180724164632-11757-R06-C05	96	42564	443.375	4.059	255	255	113060.625
20180724164632-11758-R06-C05	114	51700	453.509	4.930	255	255	115644.737
20180724164632-11759-R06-C05	90	43815	486.833	4.179	255	255	124142.500
20180724164632-11760-R06-C05	134	64348	480.209	6.137	255	255	122453.284
20180724164632-11761-R06-C05	107	53804	502.841	5.131	255	255	128224.486
20180724164632-11762-R06-C05	124	58833	474.460	5.611	255	255	120987.218
20180724164632-11763-R06-C05	84	41609	495.345	3.968	255	255	126313.036
20180725091930-1975-R06-C05	60	33769	562.817	3.220	255	255	143518.250
20180725091930-1976-R06-C05	71	39715	559.366	3.788	255	255	142638.380
20180725091930-1977-R06-C05	77	43719	567.779	4.169	255	255	144783.701
20180725091930-1978-R06-C05	81	42839	528.877	4.085	255	255	134863.519
20180725091930-1979-R06-C05	109	56209	515.679	5.361	254.985	255	131495.780
20180725091930-1980-R06-C05	97	56399	581.433	5.379	255	255	148265.412
20180725091930-1981-R06-C05	150	74326	495.507	7.088	255	255	126354.200
20180725091930-1982-R06-C05	124	60562	488.403	5.776	255	255	124542.823
20180725091930-1983-R06-C05	71	37735	531.479	3.599	255	255	135527.113
20180725161632-11755-R06-C05	165	80373	487.109	7.665	255	255	124212.818
20180725161632-11756-R06-C05	200	92941	464.705	8.864	255	255	118499.775
20180725161632-11757-R06-C05	159	69192	435.170	6.599	255	255	110968.302
20180725161632-11758-R06-C05	158	76247	482.576	7.271	255	255	123056.867
20180725161632-11759-R06-C05	178	79681	447.646	7.599	255	255	114149.747
20180725161632-11760-R06-C05	216	103413	478.764	9.862	255	255	122084.792
20180725161632-11761-R06-C05	217	100983	465.359	9.630	255	255	118666.659
20180725161632-11762-R06-C05	226	101482	449.035	9.678	255	255	114504.027
20180725161632-11763-R06-C05	150	71776	478.507	6.845	255	255	122019.200
20180726091935-1975-R06-C05	211	111789	529.806	10.661	255	255	135100.450
20180726091935-1976-R06-C05	269	133810	497.435	12.761	255	255	126845.911
20180726091935-1977-R06-C05	206	96165	466.820	9.171	255	255	119039.199
20180726091935-1978-R06-C05	240	108097	450.404	10.309	255	255	114853.062
20180726091935-1979-R06-C05	253	112957	446.470	10.772	255	255	113849.941
20180726091935-1980-R06-C05	277	136357	492.264	13.004	255	255	125527.202
20180726091935-1981-R06-C05	308	143615	466.282	13.696	255	255	118902.029
20180726091935-1982-R06-C05	290	134515	463.845	12.828	255	255	118280.431
20180726091935-1983-R06-C05	211	101542	481.242	9.684	255	255	122716.635
20180726101900-7975-R06-C05	196	108489	553.515	10.346	255	255	141146.403
20180726101900-7976-R06-C05	249	129821	521.369	12.381	255	255	132949.217
20180726101900-7977-R06-C05	213	103978	488.160	9.916	255	255	124480.704
20180726101900-7978-R06-C05	218	107238	491.917	10.227	255	255	125438.945
20180726101900-7979-R06-C05	233	108923	467.481	10.388	255	255	119207.575
20180726101900-7980-R06-C05	289	143789	497.540	13.713	255	255	126872.647
20180726101900-7981-R06-C05	336	155785	463.646	14.857	255	255	118229.688
20180726101900-7982-R06-C05	310	149222	481.361	14.231	255	255	122747.129
20180726101900-7983-R06-C05	188	98153	522.090	9.361	255	255	133133.059
20180726172421-4675-R06-C05	275	136501	496.367	13.018	255	255	126573.655
20180726172421-4676-R06-C05	322	160433	498.239	15.300	255	255	127050.978
20180726172421-4677-R06-C05	242	112272	463.934	10.707	255	255	118303.140
20180726172421-4678-R06-C05	276	132287	479.301	12.616	255	255	122221.685
20180726172421-4679-R06-C05	293	142741	487.171	13.613	255	255	124228.515
20180726172421-4680-R06-C05	340	168779	496.409	16.096	255	255	126584.250
20180726172421-4681-R06-C05	313	158029	504.885	15.071	255	255	128745.671
20180726172421-4682-R06-C05	372	177009	475.831	16.881	255	255	121336.815
20180726172421-4683-R06-C05	241	119072	494.075	11.356	255	255	125989.046
20180727120240-14455-R06-C05	293	151499	517.061	14.448	254.999	255	131849.795
20180727120240-14456-R06-C05	380	197838	520.626	18.867	255	255	132759.711
20180727120240-14457-R06-C05	290	145422	501.455	13.869	255	255	127871.069
20180727120240-14458-R06-C05	372	173722	466.995	16.567	255	255	119083.629
20180727120240-14459-R06-C05	387	182937	472.705	17.446	255	255	120539.884
20180727120240-14460-R06-C05	419	202862	484.158	19.346	255	255	123460.167
20180727120240-14461-R06-C05	533	249171	467.488	23.763	255	255	119209.390
20180727120240-14462-R06-C05	488	228344	467.918	21.777	255	255	119319.098
20180727120240-14463-R06-C05	306	156693	512.069	14.943	255	255	130577.500
20180727171831-4675-R06-C05	424	200712	473.377	19.141	255	255	120711.226
20180727171831-4676-R06-C05	491	238740	486.232	22.768	255	255	123989.206
20180727171831-4677-R06-C05	364	169712	466.242	16.185	255	255	118891.648
20180727171831-4678-R06-C05	429	198239	462.096	18.906	255	255	117834.371
20180727171831-4679-R06-C05	398	188652	474.000	17.991	255	255	120870.000
20180727171831-4680-R06-C05	451	203579	451.395	19.415	255	255	115105.643
20180727171831-4681-R06-C05	322	158416	491.975	15.108	254.999	255	125452.873
20180727171831-4682-R06-C05	453	224860	496.380	21.444	255	255	126576.821
20180727171831-4683-R06-C05	337	170952	507.276	16.303	255	255	129355.371
20180728163845-16315-R06-C05	569	271626	477.374	25.904	255	255	121730.457
20180728163845-16316-R06-C05	717	324237	452.213	30.922	255	255	115314.414
20180728163845-16317-R06-C05	631	272001	431.063	25.940	255	255	109921.165
20180728163845-16318-R06-C05	645	288458	447.222	27.509	255	255	114041.535
20180728163845-16319-R06-C05	599	276804	462.110	26.398	255	255	117838.097
20180728163845-16320-R06-C05	674	310450	460.608	29.607	254.999	255	117454.740
20180728163845-16321-R06-C05	571	280085	490.517	26.711	255	255	125081.743
20180728163845-16322-R06-C05	721	335343	465.108	31.981	255	255	118602.587
20180728163845-16323-R06-C05	563	250978	445.787	23.935	255	255	113675.648
20180729130412-1975-R06-C05	600	292182	486.970	27.865	255	255	124177.350
20180729130412-1976-R06-C05	664	316704	476.964	30.203	255	255	121625.783
20180729130412-1977-R06-C05	746	329668	441.914	31.440	255	255	112688.123
20180729130412-1978-R06-C05	691	323181	467.700	30.821	255	255	119263.611
20180729130412-1979-R06-C05	677	312678	461.858	29.819	255	255	117773.840
20180729130412-1980-R06-C05	778	355353	456.752	33.889	255	255	116471.742
20180729130412-1981-R06-C05	646	314930	487.508	30.034	255	255	124314.474
20180729130412-1982-R06-C05	741	347095	468.414	33.102	254.999	255	119445.304
20180729130412-1983-R06-C05	702	314980	448.689	30.039	254.999	255	114415.085
20180723105726-5980-R06-C06	62	27967	451.081	2.667	255	255	115025.565
20180723105726-5981-R06-C06	95	41869	440.726	3.993	255	255	112385.211
20180723105726-5982-R06-C06	69	35070	508.261	3.345	255	255	129606.522
20180723105726-5983-R06-C06	62	27912	450.194	2.662	255	255	114799.355
20180723105726-5984-R06-C06	31	15969	515.129	1.523	255	255	131357.903
20180723105726-5985-R06-C06	54	27771	514.278	2.648	255	255	131140.833
20180723105726-5986-R06-C06	38	20367	535.974	1.942	255	255	136673.289
20180723105726-5987-R06-C06	61	29895	490.082	2.851	255	255	124970.902
20180723105726-5988-R06-C06	35	16433	469.514	1.567	255	255	119726.143
20180723164442-700-R06-C06	65	32403	498.508	3.090	255	255	127119.462
20180723164442-701-R06-C06	75	39009	520.120	3.720	255	255	132630.600
20180723164442-702-R06-C06	55	30858	561.055	2.943	255	255	143068.909
20180723164442-703-R06-C06	56	28960	517.143	2.762	255	255	131871.429
20180723164442-704-R06-C06	28	15983	570.821	1.524	255	255	145559.464
20180723164442-705-R06-C06	57	30074	527.614	2.868	254.980	255	134528.158
20180723164442-706-R06-C06	39	21098	540.974	2.012	255	255	137948.462
20180723164442-707-R06-C06	48	27823	579.646	2.653	255	255	147809.688
20180723164442-708-R06-C06	31	16255	524.355	1.550	255	255	133710.484
20180724110416-5980-R06-C06	89	40850	458.989	3.896	255	255	117042.135
20180724110416-5981-R06-C06	131	62131	474.282	5.925	255	255	120942.023
20180724110416-5982-R06-C06	105	54259	516.752	5.175	255	255	131771.857
20180724110416-5983-R06-C06	98	42753	436.255	4.077	255	255	111245.051
20180724110416-5984-R06-C06	54	26300	487.037	2.508	255	255	124194.444
20180724110416-5985-R06-C06	93	43599	468.806	4.158	255	255	119545.645
20180724110416-5986-R06-C06	63	30988	491.873	2.955	255	255	125427.619
20180724110416-5987-R06-C06	95	45253	476.347	4.316	255	255	121468.579
20180724110416-5988-R06-C06	62	29138	469.968	2.779	255	255	119841.774
20180724164632-11980-R06-C06	97	48416	499.134	4.617	255	255	127279.175
20180724164632-11981-R06-C06	146	70458	482.589	6.719	255	255	123060.205
20180724164632-11982-R06-C06	99	44905	453.586	4.282	255	255	115664.394
20180724164632-11983-R06-C06	93	38897	418.247	3.710	255	255	106653.065
20180724164632-11984-R06-C06	45	24256	539.022	2.313	255	255	137450.667
20180724164632-11985-R06-C06	97	46870	483.196	4.470	255	255	123214.948
20180724164632-11986-R06-C06	56	28189	503.375	2.688	255	255	128360.625
20180724164632-11987-R06-C06	86	46636	542.279	4.448	255	255	138281.163
20180724164632-11988-R06-C06	50	24189	483.780	2.307	255	255	123363.900
20180725091930-2200-R06-C06	162	78215	482.809	7.459	255	255	123116.204
20180725091930-2201-R06-C06	207	100024	483.208	9.539	255	255	123217.971
20180725091930-2202-R06-C06	180	87592	486.622	8.353	255	255	124088.667
20180725091930-2203-R06-C06	150	69138	460.920	6.594	255	255	117534.600
20180725091930-2204-R06-C06	100	50298	502.980	4.797	255	255	128259.900
20180725091930-2205-R06-C06	131	60083	458.649	5.730	255	255	116955.458
20180725091930-2206-R06-C06	95	45950	483.684	4.382	255	255	123339.474
20180725091930-2207-R06-C06	140	65875	470.536	6.282	255	255	119986.607
20180725091930-2208-R06-C06	92	44281	481.315	4.223	255	255	122735.380
20180725161632-11980-R06-C06	171	78971	461.819	7.531	255	255	117763.772
20180725161632-11981-R06-C06	222	102886	463.450	9.812	255	255	118179.865
20180725161632-11982-R06-C06	190	90230	474.895	8.605	255	255	121098.158
20180725161632-11983-R06-C06	166	74079	446.259	7.065	255	255	113796.054
20180725161632-11984-R06-C06	109	47681	437.440	4.547	254.984	255	111544.954
20180725161632-11985-R06-C06	146	69984	479.342	6.674	254.996	255	122230.582
20180725161632-11986-R06-C06	102	51450	504.412	4.907	255	255	128625.000
20180725161632-11987-R06-C06	153	75232	491.712	7.175	255	255	125386.667
20180725161632-11988-R06-C06	100	49277	492.770	4.699	255	255	125656.350
20180726091935-2200-R06-C06	281	124618	443.480	11.884	255	255	113087.509
20180726091935-2201-R06-C06	391	171465	438.529	16.352	255	255	111825.000
20180726091935-2202-R06-C06	347	159467	459.559	15.208	255	255	117187.565
20180726091935-2203-R06-C06	273	123012	450.593	11.731	255	255	114901.319
20180726091935-2204-R06-C06	159	74597	469.164	7.114	255	255	119636.698
20180726091935-2205-R06-C06	226	105594	467.230	10.070	255	255	119143.673
20180726091935-2206-R06-C06	169	80962	479.065	7.721	255	255	122161.598
20180726091935-2207-R06-C06	239	102767	429.987	9.801	255	255	109646.799
20180726091935-2208-R06-C06	161	75057	466.193	7.158	255	255	118879.099
20180726101900-8200-R06-C06	277	131051	473.108	12.498	255	255	120642.617
20180726101900-8201-R06-C06	361	168504	466.770	16.070	255	255	119026.371
20180726101900-8202-R06-C06	297	142095	478.434	13.551	254.999	255	121999.899
20180726101900-8203-R06-C06	256	120485	470.645	11.490	255	255	120014.355
20180726101900-8204-R06-C06	151	66472	440.212	6.339	255	255	112254.040
20180726101900-8205-R06-C06	206	105441	511.850	10.056	255	255	130521.626
20180726101900-8206-R06-C06	170	85352	502.071	8.140	254.994	255	128026.500
20180726101900-8207-R06-C06	207	100768	486.802	9.610	255	255	124134.493
20180726101900-8208-R06-C06	157	73945	470.987	7.052	254.997	255	120100.127
20180726172421-4900-R06-C06	303	148218	489.168	14.135	255	255	124737.921
20180726172421-4901-R06-C06	401	193065	481.459	18.412	255	255	122772.007
20180726172421-4902-R06-C06	301	152088	505.276	14.504	254.993	255	128843.621
20180726172421-4903-R06-C06	270	127583	472.530	12.167	255	255	120495.056
20180726172421-4904-R06-C06	153	69125	451.797	6.592	254.993	255	115206.667
20180726172421-4905-R06-C06	228	112312	492.596	10.711	255	255	125612.105
20180726172421-4906-R06-C06	178	96254	540.753	9.179	255	255	137891.966
20180726172421-4907-R06-C06	211	105282	498.967	10.040	255	255	127236.540
20180726172421-4908-R06-C06	159	77528	487.597	7.394	255	255	124337.358
20180727120240-14680-R06-C06	474	220474	465.135	21.026	255	255	118609.430
20180727120240-14681-R06-C06	632	283956	449.297	27.080	255	255	114570.854
20180727120240-14682-R06-C06	512	243476	475.539	23.220	255	255	121262.461
20180727120240-14683-R06-C06	413	184697	447.208	17.614	255	255	114038.099
20180727120240-14684-R06-C06	272	114193	419.827	10.890	254.995	255	107055.000
20180727120240-14685-R06-C06	350	165646	473.274	15.797	255	255	120684.943
20180727120240-14686-R06-C06	283	139866	494.226	13.339	255	255	126027.668
20180727120240-14687-R06-C06	363	159947	440.625	15.254	255	255	112359.463
20180727120240-14688-R06-C06	283	130691	461.806	12.464	255	255	117760.442
20180727171831-4900-R06-C06	513	240352	468.522	22.922	255	255	119473.216
20180727171831-4901-R06-C06	585	282432	482.790	26.935	255	255	123111.385
20180727171831-4902-R06-C06	511	248481	486.264	23.697	255	255	123997.368
20180727171831-4903-R06-C06	475	213509	449.493	20.362	254.997	255	114620.084
20180727171831-4904-R06-C06	283	126901	448.413	12.102	254.991	255	114344.523
20180727171831-4905-R06-C06	380	170850	449.605	16.294	255	255	114649.342
20180727171831-4906-R06-C06	286	137514	480.818	13.114	254.997	255	122607.745
20180727171831-4907-R06-C06	375	168870	450.320	16.105	254.999	255	114830.920
20180727171831-4908-R06-C06	311	146096	469.762	13.933	255	255	119789.325
20180728163845-16540-R06-C06	664	306478	461.563	29.228	255	255	117698.630
20180728163845-16541-R06-C06	677	327732	484.095	31.255	255	255	123444.106
20180728163845-16542-R06-C06	498	244586	491.137	23.326	254.996	255	125238.283
20180728163845-16543-R06-C06	581	269332	463.566	25.686	255	255	118209.398
20180728163845-16544-R06-C06	415	183030	441.036	17.455	255	255	112464.217
20180728163845-16545-R06-C06	492	226192	459.740	21.571	255	255	117233.659
20180728163845-16546-R06-C06	371	189670	511.240	18.088	254.999	255	130364.798
20180728163845-16547-R06-C06	479	220507	460.349	21.029	255	255	117388.904
20180728163845-16548-R06-C06	374	175037	468.013	16.693	254.998	255	119342.727
20180729130412-2200-R06-C06	793	357616	450.966	34.105	255	255	114996.318
20180729130412-2201-R06-C06	746	346509	464.489	33.046	255	255	118444.765
20180729130412-2202-R06-C06	662	322067	486.506	30.715	255	255	124059.041
20180729130412-2203-R06-C06	729	331997	455.414	31.662	255	255	116130.638
20180729130412-2204-R06-C06	582	242836	417.244	23.159	254.999	255	106396.778
20180729130412-2205-R06-C06	673	303037	450.278	28.900	255	255	114820.854
20180729130412-2206-R06-C06	548	260898	476.091	24.881	254.999	255	121402.801
20180729130412-2207-R06-C06	729	317130	435.021	30.244	255	255	110930.247
20180729130412-2208-R06-C06	666	315969	474.428	30.133	254.999	255	120978.739
20180723105726-6055-R06-C07	37	20964	566.595	1.999	255	255	144481.622
20180723105726-6056-R06-C07	54	25426	470.852	2.425	255	255	120067.222
20180723105726-6057-R06-C07	51	25221	494.529	2.405	255	255	126105.000
20180723105726-6058-R06-C07	47	24636	524.170	2.349	255	255	133663.404
20180723105726-6059-R06-C07	40	21157	528.925	2.018	255	255	134875.875
20180723105726-6060-R06-C07	46	28184	612.696	2.688	255	255	156237.391
20180723105726-6061-R06-C07	43	23969	557.419	2.286	255	255	142141.744
20180723105726-6062-R06-C07	40	21752	543.800	2.074	255	255	138669.000
20180723105726-6063-R06-C07	46	23496	510.783	2.241	255	255	130249.565
20180723164442-775-R06-C07	1	807	807.000	0.077	255	255	205785.000
20180723164442-776-R06-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180723164442-777-R06-C07	2	1905	952.500	0.182	254.863	255	242760.000
20180723164442-778-R06-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180723164442-779-R06-C07	2	994	497.000	0.095	255	255	126735.000
20180723164442-780-R06-C07	1	360	360.000	0.034	255	255	91800.000
20180723164442-781-R06-C07	4	2783	695.750	0.265	255	255	177416.250
20180723164442-782-R06-C07	1	714	714.000	0.068	255	255	182070.000
20180723164442-783-R06-C07	2	1932	966.000	0.184	255	255	246330.000
20180724110416-6055-R06-C07	29	11240	387.586	1.072	255	255	98834.483
20180724110416-6056-R06-C07	48	25330	527.708	2.416	255	255	134565.625
20180724110416-6057-R06-C07	70	32926	470.371	3.140	255	255	119944.714
20180724110416-6058-R06-C07	40	19657	491.425	1.875	254.943	255	125307.000
20180724110416-6059-R06-C07	48	26446	550.958	2.522	255	255	140494.375
20180724110416-6060-R06-C07	30	18058	601.933	1.722	255	255	153493.000
20180724110416-6061-R06-C07	25	14134	565.360	1.348	255	255	144166.800
20180724110416-6062-R06-C07	36	16995	472.083	1.621	255	255	120381.250
20180724110416-6063-R06-C07	50	27559	551.180	2.628	255	255	140550.900
20180724164632-12055-R06-C07	53	25982	490.226	2.478	255	255	125007.736
20180724164632-12056-R06-C07	92	43284	470.478	4.128	255	255	119971.957
20180724164632-12057-R06-C07	103	44940	436.311	4.286	255	255	111259.223
20180724164632-12058-R06-C07	87	46355	532.816	4.421	255	255	135868.103
20180724164632-12059-R06-C07	75	36728	489.707	3.503	255	255	124875.200
20180724164632-12060-R06-C07	64	33545	524.141	3.199	255	255	133655.859
20180724164632-12061-R06-C07	58	32812	565.724	3.129	255	255	144259.655
20180724164632-12062-R06-C07	72	36703	509.764	3.500	255	255	129989.792
20180724164632-12063-R06-C07	78	35642	456.949	3.399	255	255	116521.923
20180725091930-2275-R06-C07	53	28868	544.679	2.753	254.981	255	138878.774
20180725091930-2276-R06-C07	102	46723	458.069	4.456	255	255	116807.500
20180725091930-2277-R06-C07	123	54357	441.927	5.184	255	255	112691.341
20180725091930-2278-R06-C07	98	48231	492.153	4.600	255	255	125499.031
20180725091930-2279-R06-C07	97	48172	496.619	4.594	255	255	126637.732
20180725091930-2280-R06-C07	72	35430	492.083	3.379	255	255	125481.250
20180725091930-2281-R06-C07	74	40669	549.581	3.878	255	255	140143.176
20180725091930-2282-R06-C07	84	35744	425.524	3.409	254.993	255	108505.536
20180725091930-2283-R06-C07	92	45259	491.946	4.316	255	255	125446.141
20180725161632-12055-R06-C07	122	61029	500.238	5.820	255	255	127560.615
20180725161632-12056-R06-C07	177	79202	447.469	7.553	255	255	114104.576
20180725161632-12057-R06-C07	192	85847	447.120	8.187	255	255	114015.547
20180725161632-12058-R06-C07	169	80933	478.893	7.718	255	255	122117.840
20180725161632-12059-R06-C07	145	66045	455.483	6.299	255	255	116148.103
20180725161632-12060-R06-C07	140	68317	487.979	6.515	255	255	124434.536
20180725161632-12061-R06-C07	111	55496	499.964	5.293	255	255	127490.811
20180725161632-12062-R06-C07	159	73963	465.176	7.054	255	255	118619.906
20180725161632-12063-R06-C07	148	62442	421.905	5.955	255	255	107585.878
20180726091935-2275-R06-C07	4	2550	637.500	0.243	254.927	255	162498.750
20180726091935-2276-R06-C07	2	883	441.500	0.084	255	255	112582.500
20180726091935-2277-R06-C07	8	3108	388.500	0.296	255	255	99067.500
20180726091935-2278-R06-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180726091935-2279-R06-C07	8	3805	475.625	0.363	255	255	121284.375
20180726091935-2280-R06-C07	3	1253	417.667	0.119	255	255	106505.000
20180726091935-2281-R06-C07	1	363	363.000	0.035	255	255	92565.000
20180726091935-2282-R06-C07	1	356	356.000	0.034	255	255	90780.000
20180726091935-2283-R06-C07	4	2253	563.250	0.215	255	255	143628.750
20180726101900-8275-R06-C07	108	56995	527.731	5.435	255	255	134571.528
20180726101900-8276-R06-C07	195	90709	465.174	8.651	255	255	118619.462
20180726101900-8277-R06-C07	217	108364	499.373	10.334	254.998	255	127339.009
20180726101900-8278-R06-C07	177	91618	517.616	8.737	255	255	131992.034
20180726101900-8279-R06-C07	141	73322	520.014	6.993	254.994	255	132601.809
20180726101900-8280-R06-C07	144	73234	508.569	6.984	255	255	129685.208
20180726101900-8281-R06-C07	127	74250	584.646	7.081	254.986	255	149080.630
20180726101900-8282-R06-C07	163	73751	452.460	7.033	254.998	255	115375.767
20180726101900-8283-R06-C07	185	85912	464.389	8.193	255	255	118419.243
20180726172421-4975-R06-C07	198	97050	490.152	9.255	254.998	255	124987.348
20180726172421-4976-R06-C07	285	139562	489.691	13.310	255	255	124871.263
20180726172421-4977-R06-C07	278	134953	485.442	12.870	255	255	123787.824
20180726172421-4978-R06-C07	254	132296	520.850	12.617	255	255	132816.850
20180726172421-4979-R06-C07	229	112483	491.192	10.727	255	255	125253.996
20180726172421-4980-R06-C07	258	120496	467.039	11.491	255	255	119094.884
20180726172421-4981-R06-C07	189	105786	559.714	10.089	254.987	255	142724.444
20180726172421-4982-R06-C07	273	123991	454.179	11.825	254.996	255	115814.835
20180726172421-4983-R06-C07	247	111705	452.247	10.653	255	255	115322.976
20180727120240-14755-R06-C07	238	116970	491.471	11.155	254.971	255	125319.643
20180727120240-14756-R06-C07	422	191613	454.059	18.274	254.999	255	115784.502
20180727120240-14757-R06-C07	410	186807	455.627	17.815	255	255	116184.841
20180727120240-14758-R06-C07	324	166334	513.377	15.863	255	255	130911.019
20180727120240-14759-R06-C07	300	145767	485.890	13.901	254.984	255	123900.250
20180727120240-14760-R06-C07	322	162601	504.972	15.507	254.998	255	128766.289
20180727120240-14761-R06-C07	244	128947	528.471	12.297	255	255	134760.184
20180727120240-14762-R06-C07	312	149040	477.692	14.214	255	255	121811.538
20180727120240-14763-R06-C07	375	165729	441.944	15.805	255	255	112695.720
20180727171831-4975-R06-C07	304	150370	494.638	14.340	255	255	126132.730
20180727171831-4976-R06-C07	517	235130	454.797	22.424	255	255	115973.211
20180727171831-4977-R06-C07	462	212938	460.905	20.307	255	255	117530.714
20180727171831-4978-R06-C07	382	199246	521.586	19.002	255	255	133004.529
20180727171831-4979-R06-C07	360	170780	474.389	16.287	255	255	120969.167
20180727171831-4980-R06-C07	360	186044	516.789	17.743	255	255	131781.167
20180727171831-4981-R06-C07	314	168587	536.901	16.078	254.998	255	136909.013
20180727171831-4982-R06-C07	366	176438	482.071	16.826	255	255	122928.115
20180727171831-4983-R06-C07	423	187437	443.113	17.875	255	255	112993.936
20180728163845-16615-R06-C07	33	16547	501.424	1.578	254.933	255	127855.455
20180728163845-16616-R06-C07	101	51130	506.238	4.876	255	255	129090.594
20180728163845-16617-R06-C07	137	70379	513.715	6.712	254.976	255	130986.241
20180728163845-16618-R06-C07	48	23170	482.708	2.210	254.961	255	123074.688
20180728163845-16619-R06-C07	55	23462	426.582	2.238	255	255	108778.364
20180728163845-16620-R06-C07	51	26994	529.294	2.574	254.992	255	134965.000
20180728163845-16621-R06-C07	61	36986	606.328	3.527	254.990	255	154609.426
20180728163845-16622-R06-C07	51	24046	471.490	2.293	254.992	255	120225.000
20180728163845-16623-R06-C07	119	59562	500.521	5.680	254.986	255	127628.571
20180729130412-2275-R06-C07	204	115029	563.868	10.970	255	255	143786.250
20180729130412-2276-R06-C07	439	227652	518.569	21.711	254.995	255	132232.893
20180729130412-2277-R06-C07	543	277733	511.479	26.487	255	255	130427.099
20180729130412-2278-R06-C07	294	163517	556.180	15.594	255	255	141825.969
20180729130412-2279-R06-C07	415	218762	527.137	20.863	254.990	255	134416.952
20180729130412-2280-R06-C07	250	129337	517.348	12.335	254.980	255	131919.660
20180729130412-2281-R06-C07	296	159624	539.270	15.223	255	255	137513.919
20180729130412-2282-R06-C07	289	153999	532.869	14.686	254.999	255	135880.588
20180729130412-2283-R06-C07	540	256054	474.174	24.419	255	255	120914.389
20180723105726-6280-R06-C08	70	29997	428.529	2.861	255	255	109274.786
20180723105726-6281-R06-C08	64	25357	396.203	2.418	255	255	101031.797
20180723105726-6282-R06-C08	64	28244	441.312	2.694	255	255	112534.688
20180723105726-6283-R06-C08	58	23962	413.138	2.285	255	255	105350.172
20180723105726-6284-R06-C08	61	27233	446.443	2.597	255	255	113842.869
20180723105726-6285-R06-C08	68	26763	393.574	2.552	255	255	100361.250
20180723105726-6286-R06-C08	47	21510	457.660	2.051	255	255	116703.191
20180723105726-6287-R06-C08	63	31325	497.222	2.987	255	255	126791.667
20180723105726-6288-R06-C08	64	31585	493.516	3.012	255	255	125846.484
20180723164442-1000-R06-C08	71	32114	452.310	3.063	255	255	115339.014
20180723164442-1001-R06-C08	63	29267	464.556	2.791	255	255	118461.667
20180723164442-1002-R06-C08	71	33006	464.873	3.148	255	255	118542.676
20180723164442-1003-R06-C08	54	24429	452.389	2.330	255	255	115359.167
20180723164442-1004-R06-C08	61	30090	493.279	2.870	255	255	125786.066
20180723164442-1005-R06-C08	62	28649	462.081	2.732	255	255	117830.565
